id	airline	tweet	label
50171	VirginAmerica	Thanks @VirginAmerica for letting me jump to an earlier flight free of charge! I first flew with you in June and I am never looking back!	1
87199	United	"My @united flight is 45 minutes late taking off: the pilot claims they ""don't have a baggage count."" BS? Or incompetence?"	0
84810	VirginAmerica	@VirginAmerica How can a great airline like VA leave flight 404 waiting for 2 hours on EWR Tarmac? Really?	0
28141	Delta	@JoeJONeill @DeltaAssist @TheVampsband YEAH HELP DONT BE SO RUDE AND HELPÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š	0
122311	Delta	@not_important94 @DeltaAssist @Delta I haven't tweeted in years, but I've come out of retirement to say @Delta screwed up today.	0
56508	United	#ShoutOut @united We would've missed our connection, but they booked us on an opposing airline and got us a direct flight! #CustomerService	1
171472	United	This is the statement @united has released regarding yesterday's disgusting incident on their flight. http://t.co/FCe1VztmQk	1
35219	United	@united Yeah, but now I'm waiting for a 3 hour delayed departure because you're not sufficiently staffed at IAD.	0
108454	VirginAmerica	@VirginAmerica I've had super frustrating 24hours trying to work with you b/c you were my fav airline but might rethink that now #frustrated	0
155401	United	Mom &amp; teen daughter w/ #Autism allegedly kicked off @United  flight over food issue - http://t.co/2gGFa9dOWQ via @ABC @EmShap12	1
39386	VirginAmerica	Last Call!! Don't Miss Out #Follow All! #FF #FollowFriday #MustFollow @VirginAmerica	1
169771	United	@SarahBlackwood1 @united so after the news report, makes blackwood sound whiny and deserved to be kicked off	1
152818	American	About to leave on my 2nd flight on @AmericanAir #787 N800AN. Just as much excitement as inaugural #AADreamliner http://t.co/iwUn9E7NDO	1
98767	United	"""@airwaysmagazine: How travelers booked $50 fares on @United - and why they were cancelled. http://t.co/KlSXWR7Nx5 http://t.co/ubNH68mlC3"""	1
15548	AlaskaAir	@AlaskaAir hi evry1 there dear #happybluefriday most admires so adorable and pretty miss Minnie very beautiful aircraft sending lots of love	1
49941	United	@united no we have arrived home now, yet another bad experience flying with you guys!	0
133400	United	@united I did. Just waiting for a response. Case ID number regarding this inquiry: 8915502	1
56636	SouthWest	Wait. @PlaneBusiness? No. RT @AirlinesDotOrg: Have you seen @SouthwestAirÃ¢â‚¬â„¢s Holly the elf? #ElfOnBoard http://t.co/z7tzzNH4N0	1
157220	SouthWest	Can't wait to fly @SouthwestAir to Vegas today on my birthday!!! âœ¨ðŸŽŠ	1
28588	AlaskaAir	@voxkev Yeah. @alaskaair is stuck in the 70's, but! Free good beer.	1
19261	American	@AmericanAir hmmm so what happened here?   Never seen this before... http://t.co/nsdfv9X4lm	1
126524	Delta	@DeltaAssist About to depart AMS. Hoping to make my DFW flight. Hope they only made me standby for the morning and didnt cancel my seat 2day	1
27125	JetBlue	@JetBlue Thanks for the fun and exciting #MintHunt ! Can't wait to visit NYC with JetBlue!	1
1998	SouthWest	Nooo! RT @vicmaranto: Epic fail @SouthwestAir  $100 to get on stand-by when there is room on an earlier flight. I'm a A-list Customer too!	1
162642	SouthWest	@SouthwestAir fucking sucks ass.	0
27180	United	@derrekcooper @united We do apologize. Hopefully, the wait wasn't too long. Hope you got home safely!	1
58494	Delta	@DeltaAssist flew SYR to ATL this AM. DISAPPOINTED in snack Svc. were told snacks not avail, plane was out!Unacceptable considering airfare	0
59029	JetBlue	@mflynny @JetBlue @AmericanAir Its not. Being PC is not a bad thing. People get offended no matter what you say anyway.	1
23477	JetBlue	BIG THANKS to @JetBlue who got our airbrush artist back on track after he missed his flight! You guys are GREAT! A+ customer service. :)	1
117278	United	@united UA1199 mon 12:50am. 11hour delay/sitting in a hot plane for 3 hours. Missed $700class+$120cab You offer me $150 voucher #unitedsucks	0
49397	SouthWest	Bed time when WiFi doesn't work on @Southwestair as expected. Hope clients aren't pissed. Missed work deadlines. http://t.co/RVxy1Rv8Jx	0
127377	American	@AmericanAir any news on flight departing from PVD to PHL? I am on flight 4109 us airways an delayed +2 hrs??	0
28800	JetBlue	@JetBlue how come I never seem to be on flights with fly-fi #firstworldproblems	1
134628	AlaskaAir	Alaska Airlines has kicked off one of their planes a cancer patient. I won't be flying Alaska Air anytime soon. @AlaskaAir #alaskaairsucks	0
69659	JetBlue	thank you @jetblue for expediting my booking from my missing flight #BOS to #IAD  #friendly service gate crew #Travel	1
59891	United	@iliza @united It sounds like some situation a stand-up comedian would use for material... wait why does that sound possible...	1
62319	JetBlue	@JetBlue thank you (: made me never wanna fly with any other airlines ðŸ˜„	1
141141	American	Been on hold about 15 minutes already and no one from @AmericanAir is answering the line.	0
102874	JetBlue	@The3GuysRant @MyCondomClub Ya that's horrible @SouthwestAir @JetBlue @flyLAXairport	0
135178	Delta	@DeltaAssist I need a flight home from jfk to Slc. I just missed my last flight. Can you help?	0
46597	United	@united Why would a flight to Israel cost $200 more from Newark, NJ than one from Washington, DC to Newark to Israel?!! That is insane!	0
72907	American	@USAirways you all couldn't seem to confirm that @AmericanAir @Expedia 3hours wasted. $500 lost Disconnected calls no answers booked @delta	0
173243	SouthWest	@annaclendening @Delta is the worst.  Never fly delta. @SouthwestAir &gt;&gt;&gt;&gt; or nothing.	0
85761	United	Hey @united wonder how come on @AmericanAir @USAirways @SouthwestAir @Delta I can always get PreTSA but never on your airline? You different	0
22774	JetBlue	"HUGE Thanks to ""Francisco"" @JetBlue LAX Baggage Services for helping me get my lost bag back-and I was flying on another airline! #grateful"	1
133053	SouthWest	"@SouthwestAir *Sadface* looks like you guys no longer go from MHT or BDL to PHL. May have to break my ""I only fly Southwest"" rule :("	1
121848	AlaskaAir	@pemax @AlaskaAir  Yes it's a cool little city. Don't leave your bike alone or a meth - head will try and sell it. #Portland problems	1
58365	SouthWest	Holy shit, get me off this plane! It's fucking freezing with my hoodie on! By far, coldest flight I've ever been on @SouthwestAir.	0
134557	American	@AmericanAir Why does your iPhone app no longer support iOS 7? 25% still have it!	1
27652	American	@AmericanAir YOU HAVE THE WORST SERVICE ALIVE. I HONESTLY THINK YOU DO NOT WANT MY MONEY.	0
149847	American	"While delayed, a flt attnt just went row by row to ensure all phones were still in Airplane Mode. Quoting ""rules are rules"" @AmericanAir"	0
131249	Delta	@deltaassist is there anyway to get a call back from customer service? Been on hold for over 25mins, this normal? I dialed the 800-323-2323	0
44723	JetBlue	Despite my seatback TV not working, I have an awesome crew of Flight Attendants, plenty of snacks, and a smooth flight! Love @JetBlue 	1
59257	United	@united hold our flight to cabo #1452, we haven't gotten off our first flight yet bc of a delay :/	1
99488	SouthWest	@SouthwestAir @fly2midway Horrible MDW airport experience this morning. Gates not posted, hiked from terminal to terminal looking for info.	0
134712	AlaskaAir	@AlaskaAir kicks Mom with cancer off plane - She didn't have doctor's note. http://t.co/gblezSIBHP @SFGate Pitiful, disgusting. #NoFlyZone	0
108364	AlaskaAir	Cnt wait for #OPC15 flying @AlaskaAir @AmericanAir to get to Lngviw TX it sure would be nice to be upgd for some ext room! #hinthint #loljk	1
127240	American	@AmericanAir 2nd plane...2nd delay... Not sure your business model is working	0
166491	SouthWest	@SouthwestAir I was disappointed to find that the peanuts and Ritz crackers had wheat in the ingredients. Whats a celiac to do? #GF	1
21943	United	@united There is an issue with your site- Mexico departure tax is duplicated multiple times on flights from DC causing price to increase.	0
118282	Delta	@DeltaAssist I called customer service I got upgraded . The louder u scream the faster they'll listen.	1
55428	American	@AmericanAir 979 Miami to Haiti. 3 hrs delayed so far :/ I just want to sip a Prestige in #Haiti already my friends!	0
15524	United	@DanielleAllan12 @nbcwashington @united I vote for the space suit! worst case we get stuck in Jamaica...hmm now that's a thought ;)	1
106040	American	@AleSkye @AmericanAir they are not working.  They are ignoring all calls.	0
106234	SouthWest	@SouthwestAir my wife's flight has been cancelled and she's been on hold for an hour and a half to try and figure out a change/refund. #help	0
47797	American	@AmericanAir what's going on with AA2437 to DFW? Mechanical problems?	0
168878	United	@SarahBlackwood1 that is crazy! So @united throws you off a plane and @delta is ordering pizza for passengers on a delayed flight. Go @delta	0
149129	VirginAmerica	Soooo I spent $179 to upgrade and be comfy on my bday flight home... Too bad there's annoying kids bhnd me. Ã°Å¸Ëœâ€™@VirginAmerica #insanettyBday	0
148966	Delta	@DeltaAssist been waiting for status match and trying to fly stand by, but being rudely told doesn't matter	0
154616	American	Waiting on hold with @AmericanAir for 3.5 hours. I want to reschedule my flight for a URGENT medical appointment. Please help.	0
40152	JetBlue	Kudos to Andrea, Wendy &amp; Mike for running a tight @JetBlue ship at PBI-LGA #1262 gate tonite. NY'ers living up to our obnoxious rep. Ugh.	1
1507	United	@united I hate 787! It's ugly.	1
154035	American	@ScottMonty @AmericanAir @USAirways oh god they have to find a way out for you.interesting how come they never thought this sceneario before	1
136355	United	@united our flight is delayed now and we only have 25 minutes to make our connecting flight. Is there another flight we can use as plan b?	0
58017	JetBlue	Thanks for getting us to Boston safely, @jetblue turbulence sucked, but the pilot was great.	1
20973	VirginAmerica	I love @VirginAmerica because they never try to hide the fact that it's chicken flavoring and I need that kid of brutal honesty in my life	1
77234	JetBlue	@JetBlue made a new friend! Having the pleasure of flying #mint &amp; it sure is sweet! Can't wait to fly direct to #RNO http://t.co/qMxDNh7RAw	1
27307	JetBlue	@JetBlue Not particularly well. Apparently waiting for a maintenance log to be delivered for the last hour.	0
170630	JetBlue	"Interesting flight @jetblue. Board &gt; taxi &gt; back to gate &gt; deplane &gt; wait because ""the computers"" are being replaced ðŸ˜‚"	0
64668	United	@united I read the article about your issue with a passenger named Ivy. I will under no circumstance ever fly on your airline.#boycottUnited	0
39588	SouthWest	@SouthwestAir I still haven't heard back from anyone and my bag has been missing for two days now. Please help?	0
36960	United	@united delayed out of FLL Flt 377. Will miss connection in IAH to SAN. Any options?	0
78450	SouthWest	@SouthwestAir Alright but just let LaGuardia know they have a surprise waiting for them at 3:00pm EST.	1
22825	AlaskaAir	@schoeny awesome. It's going to completely ruin all expectations for travel outside of @AlaskaAir.	1
24620	United	It's a sad state of air travel that this is necessary in the @United lounge http://t.co/VAO3uP5cVK	1
7135	SouthWest	I've flown @SouthwestAir for years - I'm A-List Preferred even. Tonight, my luggage gets lost for the first time. Praying it shows up soon.	1
10767	SouthWest	#biofuels are soaring! In 2016, @southwestair will purchase fuel sourced frm waste wood for their SanFran airports http://t.co/xTzUODV48o	1
28107	JetBlue	@JetBlue had the BEST experience from JFK to barbados on 10/22. Awesome, cheerful crew that kept us happy and laughing during a delay #props	1
4787	SouthWest	@SouthwestAir @united Why is it u feel the need to screw people over for a last minute flight? A death in the family cannot b pre-planned! Ã°Å¸ËœÂ©	0
69710	JetBlue	@JetBlue scariest take off ever. Flight 915 to SFO. I've never been so scared before. Thank God for free wifi.	0
93108	United	ok - we're back to the gate ... an engine issue ... better here I guess -;) cc: @united	1
13372	United	.@jenniferbeals Many airlines text U updates abt UR flight.It can go wrong! Ã¢Å“Ë†Flight delay notifications fr/@United =&gt; http://t.co/Pv3QWrgLO1	1
52308	United	@united how does that address issue I posed of TV/movies at no charge?	1
